全国地方公共団体コード,地方公共団体名,区名,エリア,カテゴリー,屋台ID,屋台開店情報連携ID,新規屋台,名称,名称_カナ,名称_英語,住所,郵便番号,所在地_全国地方公共団体コード,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,緯度,経度,Google Map,アクセス,電話番号,Instagram情報,利用可能曜日,定休日,定休日_英語,営業時間,開始時間,終了時間,多言語メニュー,外国語での接客可能,子連れOK,車いすOK,チャージ・お通し無し,予約可能,貸切可能,レシート発行,現金,キャッシュレス決済可能,クレジットカード対応,開業／廃業フラグ,リード文,リード文_英語,本文,予算,URL,よかなびURL,外観写真,メニュー画像１_日本語,メニュー画像１_英語,メニュー画像２_日本語,メニュー画像２_英語,画像１,画像２,画像３,画像４,画像５,画像_ライセンス
401307,福岡県福岡市,博多区,中洲,ラーメン/焼きラーメン/焼き鳥/おでん/餃子/その他,122483,HL10040365,0,やまちゃん,ヤマチャン,Yamachan,〒810-0801 福岡県福岡市博多区中洲1,810-0801,401307,福岡県福岡市博多区中洲1,福岡県,福岡市,中洲１丁目,,33.5903136,130.4084119,https://maps.app.goo.gl/J2AfRm9evc86bhke6,地下鉄空港線（1号線） 中洲川端駅 1番出口 徒歩6分,092-291-3041,,日曜日/月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,不定休,Irregular Holidays,18:00～2:30,18:00,2:30,1,1,1,1,1,0,0,0,1,0,0,0,威勢のいい声につられてつい暖簾をくぐりたくなる屋台,This is a food stall that is confident in its taste.,"味には自信があるというだけあって常連さんから観光客の人まで、ワイワイガヤガヤ楽しいしゃべり声が。 ラーメン一杯からでも気軽に入ってみてください。屋台の中から聞こえてきます。【店主のオススメ！】 ラーメン　780円焼きラーメン　980円おでん　700円 ※金額は2023年12月時点のものです。【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400102/40025736/"">食べログ</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1qrMIaTLwnu539veM4sId0oYkheae6Ec&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",2000,,https://yokanavi.com/yatai/122483/,https://yokanavi.com/assets/uploads/2020/12/fbau811_s_0n5c.jpg,,,,,https://yokanavi.com/assets/uploads/2019/03/fbau811_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2020/12/fbau811_s_0n5c.jpg,,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,ラーメン/焼きラーメン/焼き鳥/おでん/餃子/中華料理/韓国料理,122484,HL10040491,0,笑平,ショウヘイ,Shohei,〒812-0038 福岡県福岡市博多区祇園町1-30,812-0038,401307,福岡県福岡市博多区祇園町1-30,福岡県,福岡市,祇園町,1-30 ,33.5905814,130.413007,https://maps.app.goo.gl/pCTNKcoF8S2tkjvR9,地下鉄空港線（1号線） 祇園（福岡県）駅 徒歩6分／地下鉄空港線（1号線） 博多駅 徒歩8分,090-8911-7604,,日曜日/火曜日/水曜日/木曜日/金曜日/土曜日,月曜日,Monday,18:30～1:30,18:30,1:30,1,0,1,1,1,1,1,0,1,1,1,0,心熱い大将のこだわりと、お客さんへの愛情を感じる屋台,This is a food stall where you can feel the love the owner has for his customers.,"「料理は作りおきせず、一つ一つ気持ちを込めながら作るので、少々時間をいただきます」と話す大将は、美味しそうに料理を食べるお客さんを、とても嬉しそうに見守ってくれます。オススメは羽根付き餃子！ 見た目にも美味しいメニューで頼んでみると羽根の大きさとその美味しさにビックリします。ちなみに、大将は釣り好きで、釣り談義にふけるのも楽しみ方の一つです。【店主のオススメ！】 ラーメン　600円餃子　500円 ※金額は2023年12月時点のものです。<a href=""https://yokanavi.com/assets/uploads/2023/12/IMG_6356-scaled.jpg"" target=""_blank"" rel=""noopener""><img loading=""lazy"" class=""size-large "" src=""https://yokanavi.com/assets/uploads/2023/12/IMG_6356-scaled.jpg"" alt="""" width=""100%"" height=""683"" /></a> ※写真の金額は2023年12月時点のものです。【予約】<a href=""tel:09089117604"">電話受付</a>※開店時のみ予約可能。【貸切】８人以上で可能。【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400101/40042241/"">食べログ</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1a5ghO-SB3pYvKIo-pg7bB4oVsGbJ87k&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",2000,,https://yokanavi.com/yatai/122484/,https://yokanavi.com/assets/uploads/2020/12/fbau812_s_0n5c.jpg,https://yokanavi.com/assets/uploads/2023/12/IMG_6356-scaled.jpg,,,,https://yokanavi.com/assets/uploads/2019/03/fbau812_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2019/03/fbau812_s_0n5e.jpg,https://yokanavi.com/assets/uploads/2019/03/fbau812_s_0n5f.jpg,https://yokanavi.com/assets/uploads/2020/12/fbau812_s_0n5c.jpg,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,ラーメン/焼き鳥/おでん,122485,HL10040163,0,番笠,バンガサ,Bangasa,〒812-0026 福岡県福岡市博多区上川端3,812-0026,401307,福岡県福岡市博多区川端町3,福岡県,福岡市,上川端町,3,33.5920499,130.4103559,https://maps.app.goo.gl/WnTf1RmfXEQHNbBu6,ＪＲ 博多駅 徒歩10分,090-9796-6020,,月曜日/火曜日/木曜日/金曜日/土曜日,日曜日/水曜日/祝日,Wednesday/Sunday/National Holiday,18:30～2:30,18:30,2:30,1,0,0,0,0,0,0,0,1,0,0,0,大大将と若大将親子二代の和気あいあいとした屋台,This is a stall run by a young owner.,"豚骨ラーメンやおでんはもちろん、チャポリタンや梅酒など、気さくで優しい大将の愛情のこもったメニューを味わえるお店です。一見さんでも常連さんでも、和気あいあいとした雰囲気で、ひとりで来たお客さんも、いつのまにか他のお客さんと仲良くなってるなんてことも。スポーツ好きのお客さんも多いので、スポーツの話題は盛り上がりますよ。 <a href=""https://yokanavi.com/assets/uploads/2023/12/IMG_6359-scaled.jpg"" target=""_blank"" rel=""noopener""><img loading=""lazy"" class=""size-large "" src=""https://yokanavi.com/assets/uploads/2023/12/IMG_6359-scaled.jpg"" alt="""" width=""100%"" height=""683"" /></a> <a href=""https://yokanavi.com/assets/uploads/2023/12/IMG_6358-scaled.jpg"" target=""_blank"" rel=""noopener""><img loading=""lazy"" class=""size-large "" src=""https://yokanavi.com/assets/uploads/2023/12/IMG_6358-scaled.jpg"" alt="""" width=""100%"" height=""683"" /></a> ※写真の金額は2023年12月時点のものです。<iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1vieidEuGvYgh2l08Dy-fZEaaFiQ9308&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",2000,https://gurunavi.com/ja/fbau814/rst/,https://yokanavi.com/yatai/122485/,https://yokanavi.com/assets/uploads/2020/12/fbau814_s_0n5c.jpg,https://yokanavi.com/assets/uploads/2023/12/IMG_6359-scaled.jpg,,https://yokanavi.com/assets/uploads/2023/12/IMG_6358-scaled.jpg,,https://yokanavi.com/assets/uploads/2019/03/fbau814_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2019/03/fbau814_s_0n5e.jpg,https://yokanavi.com/assets/uploads/2019/03/fbau814_s_0n5f.jpg,https://yokanavi.com/assets/uploads/2020/12/fbau814_s_0n5c.jpg,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,ラーメン/焼き鳥/おでん,122486,HL10040309,0,ぴょん吉,ピョンキチ,Pyonkichi,〒812-0038 福岡県福岡市博多区祇園町1-30,812-0038,401307,福岡県福岡市博多区祇園町1-30,福岡県,福岡市,祇園町,1-30,33.5883368,130.4011849,https://maps.app.goo.gl/oAED6Bbnt66KBaXr7,ＪＲ 博多駅 徒歩9分,090-8406-6881,,月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,日曜日/祝日,Sunday/National Holiday,19:00～2:00,19:00,2:00,0,0,1,1,1,0,0,0,1,0,0,0,鴛夫婦ふたりでつくってきた暖簾が温かさを増す屋台,This food stall mainly serves yakitori in the summer and oden in the winter.,"夏は焼き鳥メインで冬はおでんが食べれる、 当たり前のようだがそんな少しの気遣いがうれしい。足しげく通う常連さんは、親子連れからサラリーマンまでいいことも悪いことも屋台の仲間たちと共有するためにやってくるという。ほんの少しの時間があくなら一度来てみてください。ラーメン一杯からお一人様でも気軽にどうぞ！【店主のオススメ！】 ラーメン　650円おでん　150円串盛り　750円 ※金額は2023年12月時点のものです。<a href=""https://yokanavi.com/assets/uploads/2023/12/IMG_6355-scaled.jpg"" target=""_blank"" rel=""noopener""><img loading=""lazy"" class=""size-large "" src=""https://yokanavi.com/assets/uploads/2023/12/IMG_6355-scaled.jpg"" alt="""" width=""100%"" height=""683"" /></a> ※写真の金額は2023年12月時点のものです。【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400101/40018012/"">食べログ</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1gYFjCHW0vPZaOMLCg8Rc3phwXI_Ux7g&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",3000,https://gurunavi.com/ja/fbau815/rst/,https://yokanavi.com/yatai/122514/,https://yokanavi.com/assets/uploads/2020/12/fbau815_s_0n5c.jpg,https://yokanavi.com/assets/uploads/2023/12/IMG_6355-scaled.jpg,,,,https://yokanavi.com/assets/uploads/2019/03/fbau815_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2019/03/fbau815_s_0n5f.jpg,https://yokanavi.com/assets/uploads/2019/03/fbau815_s_0n5g.jpg,https://yokanavi.com/assets/uploads/2020/12/fbau815_s_0n5c.jpg,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,ラーメン/焼きラーメン/焼き鳥/おでん,122487,HL10040212,0,KENZO,ケンゾー,KENZO,〒810-0801 福岡県福岡市博多区中洲5-6,810-0801,401307,福岡県福岡市博多区中洲5-6,福岡県,福岡市,中洲５丁目,6,33.5948564,130.4040861,https://maps.app.goo.gl/18QPspRx83C5JP7F8,地下鉄空港線（1号線） 中洲川端駅 徒歩3分,090-5936-4669,,月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,日曜日,Sunday,19:00～2:00,19:00,2:00,1,0,1,1,1,1,1,0,1,1,1,0,若い大将の軽快なトークで酒がすすむぞ！,This is a food stall where you can enjoy drinks with the young owner's cheerful talk.,"ラーメンは毎日味を見ながら丁寧に作るので納得いかないスープの時は出さないときがあるほどのこだわりとか、常連さんも集まるが一見さんもそれなりに噂を聞いて訪れる、そんなお客をがっかりさせたくないと大将は言う。焼きラーメンは確かに他店とは違う工夫がされており食事としても酒の肴としてもいけます。【店主のオススメ！】 焼きラーメン　850円 ※金額は2023年12月時点のものです。<img loading=""lazy"" class=""size-large "" src=""https://yokanavi.com/assets/uploads/2023/05/KENZO-2-scaled.jpg"" alt="""" width=""100%"" height=""683"" /> <img loading=""lazy"" class=""size-large "" src=""https://yokanavi.com/assets/uploads/2023/05/KENZO-1-scaled.jpg"" alt="""" width=""100%"" height=""683"" /> ※写真の金額は2023年5月時点のものです。【予約】<a href=""tel:09059364669"">電話受付</a>【貸切】8人以上で可能。【特集記事】・<a href=""https://yokanavi.com/feature/224013/"">福岡の屋台で「せんべろ」を探求！３軒ハシゴで見つけた安ウマメニュー</a>【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400102/40021614/"">食べログ</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1r22glF9OJeuAvbbbbdisvbjMAtkw29w&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",3000,,https://yokanavi.com/yatai/122487/,https://yokanavi.com/assets/uploads/2020/12/fbau817_s_0n5c.jpg,https://yokanavi.com/assets/uploads/2023/05/KENZO-2-scaled.jpg,,https://yokanavi.com/assets/uploads/2023/05/KENZO-1-scaled.jpg,,https://yokanavi.com/assets/uploads/2019/03/fbau817_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2019/03/fbau817_s_0n5e.jpg,https://yokanavi.com/assets/uploads/2019/03/fbau817_s_0n5f.jpg,https://yokanavi.com/assets/uploads/2020/12/fbau817_s_0n5c.jpg,https://yokanavi.com/assets/uploads/2022/03/23.jpg,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,ラーメン/焼きラーメン/天ぷら/焼き鳥/おでん,122489,HL10039651,0,とん吉,トンキチ,Tonkichi,〒812-0028 福岡県福岡市博多区中洲中島町1,812-0028,401307,福岡県福岡市博多区中洲中島町1,福岡県,福岡市,中洲中島町,1,33.5948478,130.4033336,https://maps.app.goo.gl/TknFMCxmM5GUnRUV9,地下鉄空港線（1号線） 中洲川端駅 徒歩3分,090-1875-6948,https://www.instagram.com/yatai_tonkiti50/,月曜日/火曜日/木曜日/金曜日/土曜日,日曜日/祝日,Sunday/National Holiday,19:00～1:00,19:00,1:00,1,0,1,1,1,1,0,0,1,0,0,0,女将さんが温かく出迎えてくれます,This is a stall where you can relax.,"やさしくて明るい女将さんは、お店の雰囲気を和ませてくれます。この辺は、繁華街からさほど離れているわけではないのに時間がゆっくり流れていくようで、お二人の人柄も相俟ってついつい長居しちゃいます。静かな雰囲気で飲みたい人には穴場的なオススメポイント！ちなみに大将はソフトボールの現役シニア選手で、全国大会にも出場してます。野球好き・ソフトボール好きな方は、大将と盛り上がろう！【店主のオススメ！】 ホルモン　900円天ぷら盛り合わせ　1,300円焼きラーメン　600円 ※金額は2023年12月時点のものです。【予約】<a href=""tel:09018756948"">?電話受付</a>【特集記事】・<a href=""https://yokanavi.com/feature/196326/"">屋台ヒストリー　―「今」と「昔」に想う、屋台の生き字引たち―</a>【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400102/40051756/"">食べログ</a> ・<a href=""https://www.instagram.com/yatai_tonkiti50/"">instagram</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1ToaRCA3IQDOqO1dKT0dGU4vuf-9ZAUk&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",2000,,https://yokanavi.com/yatai/122489/,https://yokanavi.com/assets/uploads/2020/08/4_yatai_tonkichi_MG_4997.jpg,,,,,https://yokanavi.com/assets/uploads/2019/03/fbau820_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2018/05/EvtMJqXVgAYC2uR-scaled.jpg,https://yokanavi.com/assets/uploads/2018/05/Eu-7U_GVkAARWia-scaled.jpg,https://yokanavi.com/assets/uploads/2023/03/img1408-scaled-1.jpg,https://yokanavi.com/assets/uploads/2020/08/4_yatai_tonkichi_MG_4997.jpg,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,ラーメン/焼きラーメン/焼き鳥/おでん,122490,HL10040589,0,風来けん坊,フウライケンボウ,Furaikenbo,〒810-0801 福岡県福岡市博多区中洲5-5,810-0801,401307,福岡県福岡市博多区中洲5-5,福岡県,福岡市,中洲５丁目,5,33.5947965,130.4040158,https://maps.app.goo.gl/B6Uic1YdDcQC8Rdg7,地下鉄空港線（1号線） 中洲川端駅 徒歩3分,090-1979-7296,https://www.instagram.com/fuuraikenbou/,月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,日曜日,Sunday,18:30～1:00,18:30,1:00,1,0,1,1,1,1,1,0,1,0,0,0,陽気なママを囲むように並ぶ席で盛り上がる屋台,It's a food stall where people gather around the cheerful owner's mother.,"遅い時間になるとママは常におしゃべりと飲み専門で、料理は息子さんが作ります。そのためのコの字型屋台でママのしゃべりが料理の間繋ぎ。笑顔がとてもチャーミングで一緒に飲んでいても飽きが来ません。珍しいメニューではクジラの鉄板焼きがありますが、牛タンも絶品です。会社帰り・観光の合間に寄ってみてください。【店主のオススメ！】 ラーメン　650円 ※金額は2023年12月時点のものです。【予約】<a href=""tel:09019797296"">電話受付</a>・<a href=""https://www.instagram.com/fuuraikenbou/"">instagram受付</a>【貸切】10人以上で可能。【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400102/40021291/"">食べログ</a> ・<a href=""http://homcon.boo.jp/kenbo/index.html"">ホームページ</a> ・<a href=""https://www.instagram.com/fuuraikenbou/"">instagram</a> ・<a href=""https://ja-jp.facebook.com/fuuraikennbou/"">facebook</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1ZLtVIHtYsytR6WXbHDyFY6Akvu1CcXI&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",3000,,https://yokanavi.com/yatai/122490/,https://yokanavi.com/assets/uploads/2020/12/fbau821_s_0n5c.jpg,,,,,https://yokanavi.com/assets/uploads/2019/03/fbau821_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2019/03/fbau821_s_0n5e.jpg,https://yokanavi.com/assets/uploads/2020/12/fbau821_s_0n5c.jpg,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,中央区,天神,ラーメン/焼きラーメン/おでん/餃子/中華料理,122493,HL10040166,0,宗,ムネ,Mune,〒810-0004 福岡県福岡市中央区渡辺通4,810-0004,401307,福岡県福岡市中央区渡辺通4,福岡県,福岡市,渡辺通４丁目,,33.5875734,130.4012111,https://maps.app.goo.gl/nGqoSMvQ3wwyeyss8,西鉄天神大牟田線 西鉄福岡（天神）駅 徒歩2分,090-8665-1692,,月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,日曜日,Sunday,19:00～2:00,19:00,2:00,1,0,1,1,1,0,0,0,1,1,0,0,大将は大の野球ファン！！,This is a stall owned by a baseball fan.,"野球チームのTシャツを着ながら料理を作るマスター。「なんで？」の一言が会話のきっかけ。そこに常連さんが参加して会話が広がり酒が進み、いつの間にか屋台全体で笑い声が響く。大阪で中華の修業をしただけあって中華のメニューは充実しており、食事だけでもOKなのはうれしい。【店主のオススメ！】炒飯　700円明太卵焼き　900円焼きラーメン　900円※金額は2023年12月時点のものです。【特集記事】・<a href=""https://yokanavi.com/feature/199729/"">屋台はラーメンだけじゃない！　〆に食べたい“屋台メシ”</a>【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400103/40019897/"">食べログ</a> ・<a href=""https://yataisou.wixsite.com/yataisou"">ホームページ</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1C0Lz5bEBJIYm_MVRVR_YplJP-uI9n5w&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",2000,https://gurunavi.com/ja/fbau828/rst/,https://yokanavi.com/yatai/122493/,https://yokanavi.com/assets/uploads/2020/12/fbau828_s_0n5c.jpg,https://yokanavi.com/assets/uploads/2018/05/4E53A8D6-4D1A-48A9-829E-5D8A86054D30-scaled.jpeg,,,,https://yokanavi.com/assets/uploads/2020/12/yatai_sou_1-scaled.jpg,https://yokanavi.com/assets/uploads/2019/03/fbau828_s_0n5e.jpg,https://yokanavi.com/assets/uploads/2019/03/fbau828_s_0n5f.jpg,https://yokanavi.com/assets/uploads/2018/05/4E53A8D6-4D1A-48A9-829E-5D8A86054D30-scaled.jpeg,https://yokanavi.com/assets/uploads/2020/12/fbau828_s_0n5c.jpg,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,中央区,天神,ラーメン/焼きラーメン/焼き鳥/おでん/その他,122494,HL10040425,0,ともちゃん,トモチャン,Tomochan,〒810-0001 福岡県福岡市中央区天神1-14,810-0001,401307,福岡県福岡市中央区天神1-14,福岡県,福岡市,天神１丁目,14,33.592901,130.4008904,https://maps.app.goo.gl/CQS9Qmx6TAQ6pDVN8,西鉄天神大牟田線 西鉄福岡（天神）駅 徒歩8分,090-3667-5782,https://www.instagram.com/tomocyan_yatai/,日曜日/火曜日/水曜日/木曜日/金曜日/土曜日,月曜日,Monday,19:00～2:30,19:00,2:30,0,0,1,1,1,1,1,0,1,1,0,0,ラーメン、焼き鳥、おでん。料理一つ一つにこだわりのある屋台。,"Ramen, yakitori, oden. This yatai is particular about each and every dish.","・ラーメンは豚骨100％で、くさみがなくあっさりしていますが、しっかりコクのあるスープです。・焼き鳥は炭火焼で和牛のタン、サガリ、カビ、イチボのステーキがウリです。・おでんは少し甘さがある独特の味付けで、これも人気です。【店主のオススメ！】ラーメン　750円牛タン　1,400円～牛サガリ　1,300円～※金額は2023年12月時点のものです。 <a href=""https://yokanavi.com/assets/uploads/2023/11/IMG_6324-scaled.jpg"" target=""_blank"" rel=""noopener""><img loading=""lazy"" class=""size-large "" src=""https://yokanavi.com/assets/uploads/2023/11/IMG_6324-scaled.jpg"" alt="""" width=""100%"" height=""683"" /></a> ※写真の金額は2023年11月時点のものです。【予約】オープン時のみ【関連サイト】・<a href=""https://www.instagram.com/tomocyan_yatai/"">instagram</a> ・<a href=""https://tabelog.com/fukuoka/A4001/A400103/40019895/"">食べログ</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1z43xzBylHSN6M_nBfWBSkmz4lNyxv6w&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",4000,,https://yokanavi.com/yatai/122494/,https://yokanavi.com/assets/uploads/2020/12/fbau829_s_0n5c.jpg,https://yokanavi.com/assets/uploads/2023/11/IMG_6324-scaled.jpg,,,,https://yokanavi.com/assets/uploads/2022/05/image0-scaled.jpeg,https://yokanavi.com/assets/uploads/2022/05/image1-scaled.jpeg,https://yokanavi.com/assets/uploads/2020/12/fbau829_s_0n5c.jpg,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,中央区,天神,ラーメン/焼きラーメン/焼き鳥/おでん/餃子/中華料理,122495,HL10040548,0,こがちゃん,コガチャン,Kogachan,〒810-0004 福岡県福岡市中央区渡辺通4-1,810-0004,401307,福岡県福岡市中央区渡辺通4-1,福岡県,福岡市,渡辺通４丁目,1,33.58547,130.403227,https://maps.app.goo.gl/QvRQJTetVQ28bGJ59,地下鉄七隈線（3号線） 渡辺通駅 1番出口 徒歩4分,090-9494-5557,,日曜日/月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,不定休,Irregular Holidays,19:00～2:00,19:00,2:00,0,0,1,1,1,0,1,0,1,0,0,0,子供の時分から手伝ってたという若大将と女将の温かさが屋台ににじみ出てほっこり！,A stall run by a simple owner. The yakitori at this stall is delicious.,"優しい口調の女将と話したくて来る常連さんも多いこのお店。女将は一見さんや観光客の方ともすぐに打ち解けて酒を酌み交わし、仕事は若大将に任せてしゃべりまくってます。そんな女将が愛らしく思えてついついもう一杯！【店主のオススメ！】餃子　600円サガリ　950円山芋鉄板　700円※金額は2023年12月時点のものです。【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400103/40027190/"">食べログ</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1WVS20oLpG08ChFZnsAMQo7cjbnI2ui0&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",3000,https://gurunavi.com/ja/fbau830/rst/,https://yokanavi.com/yatai/122495/,https://yokanavi.com/assets/uploads/2020/12/fbau830_s_0n5c.jpg,,,,,https://yokanavi.com/assets/uploads/2019/03/fbau830_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2019/03/fbau830_s_0n5e.jpg,https://yokanavi.com/assets/uploads/2019/03/fbau830_s_0n5f.jpg,https://yokanavi.com/assets/uploads/2020/12/fbau830_s_0n5c.jpg,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
