都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,情報登録日,情報更新日,備考
26000,0000003502,京都府,京都市下京区,京都タワー,キョウトタワー,,,京都府京都市下京区烏丸通七条下る東塩小路町721-1　JR京都駅正面,,34.987554 ,135.759218 ,,,,京都タワー展望室　9時～21時20分（最終入場は21時まで）地下3階京都タワー大浴場～YUU～　7時～22時（最終入場は21時30分まで）※当面の間、営業時間を変更しております。京都タワー展望室　11時～19時（最終入場は18時30分まで）地下3階京都タワー大浴場～YUU～　13時～21時（最終入場は20時30分まで）※予告なく営業時間を変更することがあります。ホームページをご確認ください。,,"京都タワー展望室入場料　　大人　800円　高校生　650円　小・中学生　550円　幼児　150円京都タワー大浴場～YUU～入浴料　大人　770円　小人（小学生以下）450円　回数券5枚綴り　3,400円（有効期限6ヶ月）　土曜日、日曜日、祝日は大人910円※フェイスタオル1枚無料貸出",京都駅正面にそびえる京都タワーは鉄骨を使わないモノコック（応力外被）構造。地上100mにある展望室からは京都の四季折々の景色を楽しむことはもちろん、夜景を眺めることもできる。また、京都タワービル地下3階には大浴場があり、ゆったりと旅の疲れを癒やす、おすすめのスポットです。,,各線「京都」駅下車、徒歩2分,,車椅子可車椅子対応トイレ有り補助犬同行可,京都タワー,075-361-3215（受付:平日10時～17時）,,,,https://www.keihanhotels-resorts.co.jp/kyoto-tower/,2009-07-13,2021-02-09,新型コロナウイルス感染症拡大防止対策の取り組みを行っています。詳細はホームページ（https://www.keihanhotels-resorts.co.jp/kyoto-tower/info/2020/05/policy20200601.html）をご確認ください。
26000,0000007760,京都府,京都市下京区,京風宮廷タイ料理　佛沙羅館,キョウフウキュウテイタイリョウリ　ブッサラカン,,,京都府京都市下京区木屋町通松原上ル美濃屋町173-1,,34.999764 ,135.769103 ,休日：水曜日,,,昼　11時30分～15時（ラストオーダー14時30分）夜　17時～22時（ラストオーダー）※なるべく予約を,,"ランチプレート（グリーンカレー、タイ風焼飯、タイ風やきそば、ガパオ飯）各1,300円ランチコース　1,800円、1,900円、2,500円、2,980円、3,800円ディナーコース　4,400円～10,000円アラカルト　660円～青パパイヤのサラダ　1,100円タイ風揚げ春巻　880円トムヤンクン　1,518円渡りガニのカレー炒め　2,013円グリーンカレー　1,056円～タイ風やきそば　980円～など",築90年の元お茶屋を利用したタイ料理店。タイの風を京都に運んで32年間。タイ料理を食べやすくアレンジした「和スタイル」から本場の味をそのままに「タイスタイル」まで辛さや旨さを自分の「スタイル」で、また今秋から、天ぷら、しゃぶしゃぶ、モツ鍋、グリーンカレー鍋など、幅広く楽しめます。また、ソムリエ監修のワインとタイ料理が楽しめるお店です。コスパの良いグラスワイン、豊富なボトルワインをオンリストしています。,,市バス「河原町松原」下車、徒歩5分阪急京都線「京都河原町」駅下車、徒歩7分京阪本線「祇園四条」駅下車、徒歩10分,,車椅子可（床シーズンのみ対応、要事前連絡）車椅子対応トイレ無し,京風宮廷タイ料理　佛沙羅館,075-361-4535,,,,,2009-07-13,2021-02-08,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・座席間にアクリル板の設置・体温測定・手の消毒・席の消毒・室内の換気・座席の間隔を確保など
26000,0000003725,京都府,京都市下京区,角屋もてなしの文化美術館,スミヤモテナシノブンカビジュツカン,,,京都府京都市下京区西新屋敷揚屋町32,,34.992148 ,135.743160 ,休日：月曜日（祝日の場合は翌平日）、7/19～9/14、12/16～3/14,,,10時～16時,,"1階常設展　一般  1,000円　中学・高校生  800円　小学生  500円2階の特別公開の座敷の見学は要予約、別途入場料が必要　大人　800円　中学・高校生　600円　小学生以下入場不可",角屋は揚屋建築唯一の遺構で、京の六大花街の中で最も古い歴史をもつ島原にあって、江戸文化の華やかさを今に伝えている。（重要文化財）美術館では与謝蕪村のふすま絵などの美術品を随時展示、公開している。また、特別公開の2階は螺鈿（らでん）細工が見事な「青貝の間（あおがいのま）」や扇が天井を彩る「扇の間」など、当時の最高の技巧を凝らした座敷がある。,,JR嵯峨野線「丹波口」駅下車、徒歩7分市バス「島原口」下車、徒歩10分,4台,車椅子一部可（1階のみ、当館専用の車椅子に乗り換えていただきます。（保有台数1台）、2階は不可、要事前連絡）車椅子対応トイレ無し,公益財団法人角屋保存会,075-351-0024,,,,http://sumiyaho.sakura.ne.jp,2009-07-13,2021-02-09,新型コロナウイルス感染症拡大防止対策として、入館時の検温、アルコール消毒、マスク着用、連絡先の記入及び入場制限を行っています。また、従業員の検温、体調管理などを実施しています。
26000,0000007725,京都府,京都市下京区,田中長奈良漬店,タナカチョウナラヅケテン,,,京都府京都市下京区綾小路通烏丸西入童侍者町160,,35.002312 ,135.758808 ,休日：正月3ケ日,,,8時30分～18時,,都錦味淋漬（なら漬）うり、すいか、きゅうり、なす（各180g入り）900円（税別）※カード利用可,寛政元年（1789）創業。都錦味淋漬（なら漬）の製造販売の専門店。元々は、この場所で味淋醸造を本業としていたが、味淋醸造は戦前までで止め、約2年間の歳月と手間をかけ、味淋特有のうま味とコクのある京のなら漬=都錦味淋漬を開発し、現在に伝えている。,,地下鉄烏丸線「四条」駅下車阪急京都線「烏丸」駅下車市バス「四条烏丸」下車、徒歩2分,,車椅子可（通常の大きさであればお手伝いさせていただきます。）車椅子対応トイレ無し筆談対応可補助犬同行可,田中長奈良漬店,075-351-3468,,,,http://www.tanakacho.co.jp/,2009-07-13,2021-03-12,新型コロナウイルス感染症拡大防止対策として・京都市新型コロナあんしん追跡サービス掲示（QRコード）・新型コロナウイルス感染拡大予防ガイドライン推進事業所ステッカー掲示・除菌、消毒スプレーの設置・接客時、感染予防シールド等設置・従業員の検温、体調管理等の取り組みを行っています。
26000,0000000010,京都府,京都市下京区,亀屋陸奥,カメヤムツ,,,京都府京都市下京区堀川七条上ル,,34.989416 ,135.753344 ,休日：水曜日、1/1～1/3,,,8時30分～17時,,"松風（16枚入り）　1,100円～（税込）",代々本願寺の菓子職を務めている、応永28年（1421）創業の老舗菓子舗。白味噌仕立てのカステラ風の京銘菓「松風」で有名。,,各線「京都」駅下車、徒歩約15分市バス「七条堀川」下車すぐ,,車椅子可（入口の敷居の段差は、木製スロープが有るので車椅子可能。店内は段差無し。ただし、狭いので回転は不可）補助犬同行可,亀屋陸奥,075-371-1447,,,,http://kameyamutsu.jp,2009-07-13,2019-10-29,
26000,0000007552,京都府,京都市下京区,ひと・まち交流館　京都,ヒト・マチコウリュウカン　キョウト,,,京都府京都市下京区西木屋町上ノ口上る梅湊町83-1,,34.993257 ,135.765110 ,休日：第3火曜日（祝日の場合は翌日）、年末年始（12/29～1/4）,,,開館時間月曜日～土曜日　9時～21時30分日曜日、祝日　9時～17時※大会議室、会議室、和室及び1階の共用コーナーは9時～21時30分,,会議室及び和室は各センターの設置目的に合致する活動のための利用に貸出す。（会議室の利用に関する詳細については交流館へ問合せのこと）,「市民活動総合センター」、「福祉ボランティアセンター」、「長寿すこやかセンター」、「景観・まちづくりセンター」の4つのセンターから成る複合施設であり、福祉やまちづくりをはじめとする市民の自主的な公益活動を支え、パートナーシップによる市民参加型社会を支援するための施設。,,市バス「河原町正面」下車京阪本線「清水五条」駅下車、徒歩8分地下鉄烏丸線「五条」駅下車、徒歩10分,立体駐車場　乗用車54台、大型バス不可、料金/最初の1時間410円、以後30分毎に200円※混雑するためできる限り公共交通機関を利用ください。,車椅子可（ただし、職員による車椅子介助はできないため、必要に応じて介助者の同行をお願いします。）貸し出し用車椅子有り（2台、館内利用に限る）車椅子対応トイレ有り筆談対応可補助犬同行可,ひと・まち交流館　京都,075-354-8711,,,,http://www.hitomachi-kyoto.jp,2009-07-13,2019-10-29,
26000,0000003220,京都府,京都市下京区,鴨川畔　佐々木,カモガワハン　ササキ,,,京都府京都市下京区木屋町通高辻上る,,35.000077 ,135.769212 ,休日：不定休,,,17時～22時鴨川の納涼床　5/1～9/30※要予約,,"会席料理　6,000円～他にも種々の料理有り。要問い合わせ",鴨川西岸の二条から五条の間を流れるみそそぎ川に床を出して夕涼みをしながら京料理を味わうことのできる店のひとつ。夏は「はものおとし」や「鮎の石焼」、冬は「スッポン鍋」、「カニスキ」、「オキスキ」など、四季折々の京料理を楽しむことができる。,,市バス「河原町松原」下車、徒歩3分阪急京都線「京都河原町」駅下車、徒歩5分,,,鴨川畔　佐々木,075-351-4009,,,,,2009-07-13,2021-02-05,京都府感染症拡大防止ガイドラインに基づいて感染防止対策を実施しています。
26000,0000006743,京都府,京都市下京区,有限会社京都サイクリングツアープロジェクト（KCTP）,キョウトサイクリングツアープロジェクト,,,京都府京都市下京区油小路通塩小路下ル東油小路町552-13,,,,,,,全館　9時～18時,,"一般自転車　1,000円～マウンテンバイク　1,500円～電動アシスト自転車　2,300円～小型自転車　1,300円～子供用自転車　1,000円",〈レンタサイクル〉サイクルポートシステムのレンタサイクル。下記の市内9箇所のサイクルターミナルからもレンタルできる。・京都駅サイクルターミナル〒600-8235　京都市下京区油小路塩小路下る東油小路町522-13・京都駅八条口サイクルターミナル〒601-8002　京都市南区東九条上殿田町6番地・伏見サイクルターミナル〒612-0029　京都市伏見区深草西浦町4丁目59番地（アーバンホテル京都内）・御所南サイクルターミナル〒604-0867　京都市中京区常真横町186（RAKURO京都内）・二条駅サイクルターミナル〒604-8411　京都市中京区聚楽廻南町25-5（アーバンホテル京都二条プレミアム内）・四条堀川サイクルターミナル〒600-8481　京都市下京区四条堀川町272-6（アーバンホテル京都四条プレミアム内）・五条堀川サイクルターミナル〒600-8480　京都市下京区五条通油小路西入北側小泉町87番地（アーバンホテル京都五条プレミアム内）・ホテルエミオンサイクルターミナル〒600-8842　京都市下京区朱雀堂ノ口町20-4（ホテルエミオン京都内）・堀川下長者町サイクルターミナル〒602-8056　京都市上京区東堀川通下長者町下る3-7（ホテルルビノ京都堀川内）,,〈京都駅サイクルターミナル〉各線「京都」駅西洞院口（ビックカメラ内）から徒歩2分各線「京都」駅中央口から徒歩5分〈京都駅八条口サイクルターミナル〉各線「京都」駅八条口から徒歩3分〈伏見サイクルターミナル〉JR奈良線「稲荷」駅下車、徒歩10分京阪本線「龍谷大前深草」または「藤森」駅下車、徒歩5分〈御所南サイクルターミナル〉地下鉄烏丸線「丸太町」駅下車、4番出口から徒歩2分市バス「烏丸丸太町」下車、徒歩2分〈二条駅サイクルターミナル〉地下鉄東西線「二条」駅下車、1番出口から徒歩5分JR山陰線「二条」駅下車、徒歩8分〈四条堀川サイクルターミナル〉地下鉄烏丸線「四条」駅下車、徒歩10分阪急京都線「大宮」駅下車、徒歩3分、または同「烏丸」駅下車、徒歩8分〈五条堀川サイクルターミナル〉地下鉄烏丸線「五条」駅下車、徒歩10分JR嵯峨野線「丹波口」駅下車、徒歩15分〈ホテルエミオンサイクルターミナル〉JR嵯峨野線「梅小路京都西」駅下車、徒歩2分〈堀川下長者町サイクルターミナル〉地下鉄烏丸線「丸太町」駅下車、徒歩15分市バス「堀川下長者町」下車、徒歩2分,,車椅子不可筆談対応可,有限会社京都サイクリングツアープロジェクト（KCTP）,075-354-3636,,,,http://www.kctp.net/,2009-07-13,2021-02-09,町家や世界遺産などを巡るガイド付サイクリングツアーも実施。（詳細はホームページをご確認ください。）※新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・新型コロナウイルス感染拡大予防ガイドライン推進事業所ステッカー掲示・従業員は全員マスク着用・自転車の皮膚接触箇所（グリップ、ブレーキレバー、サドルなど）の消毒・館内および備品の消毒・屋外での接客（京都駅サイクルターミナルのみ）
26000,0000003671,京都府,京都市下京区,ブリキのおもちゃと人形博物館（TIN TOYS & DOLL MUSEUM）,ブリキノオモチャトニンギョウハクブツカン,,,京都府京都市下京区四条堀川東入ル柏屋町22　クオン四条柏屋町301,,35.003524 ,135.753084 ,休日：日曜日、祝日、年末年始,,,10時～16時（最終入館）,,中学生以上　500円小学生　300円園児　100円団体（10名以上）、身障者の方（手帳掲示）は50円引き,"戦前・戦後の懐かしいブリキ玩具・セルロイド人形など15,000点のコレクションから約3,000点を常設展示。ペコちゃん、アトム、鉄人28号、企業キャラクターなどのコーナーもあり、特にブリキの国産車300台や、ウルトラ怪獣300体は必見です。常設展は月に1割ほど入れ替え、特別展も行っています。また、販売（店頭・ネット）、貸し出し、玩具探しなども行っています。詳細については、お問い合わせください。",,市バス「四条堀川」下車すぐ阪急京都線「大宮」駅下車、徒歩5分地下鉄烏丸線「四条」駅下車、徒歩8分,近隣にコインパーキング有り,車椅子可,ブリキのおもちゃと人形博物館（TIN TOYS & DOLL MUSEUM）,075-223-2146,,,,http://kyoto-tintoy.jp,2009-07-13,2019-02-12,
26000,0000006431,京都府,京都市下京区,京都タワーホテル,キョウトタワーホテル,,,京都府京都市下京区烏丸通七条下る東塩小路町721-1　JR京都駅正面,,34.987551 ,135.759218 ,,,,京都タワー大浴場～YUU～　7時～22時（最終受付21時30分）KYOTO TOWER SANDO　9時～21時（B１階は11時～23時）レストラン タワーテラス　朝食　7時～10時（最終入店9時30分）　ランチ　11時30分～15時、90分制（最終入店14時）　ディナー　17時30分～21時（最終入店20時）タワーテラス ダイニングべにしろ　ランチ　11時30分～14時30分（ラストオーダー14時）　ディナー　17時30分～21時（ラストオーダー20時）スカイラウンジ「空」-KUU-　喫茶　15時～20時（土曜日、日曜日、祝日は12時から）　バー　15時～23時（ラストオーダー22時30分）※営業時間を変更する場合あり,,,京都駅より徒歩2分。京都駅正面にそびえる京都タワーの真下に位置し、JRや地下鉄とも地下道で直結。あらゆる交通の便に恵まれた、京の旅の出発点に最適なロケーション。〈施設の概要〉・京都タワー大浴場～YUU～（B3階）・KYOTO TOWER SANDO（B1階～2階）・レストラン タワーテラス（3階）・タワーテラス ダイニングべにしろ（3階）・ホテル客室（5階～9階）・ホテル宴会場（6階、8階、9階）・ホテルフロント（8階）・スカイラウンジ「空」-KUU-（展望室3階）・京都タワー展望室（展望室4・5階）,,各線「京都」駅下車、徒歩2分,,,京都タワーホテル,075-361-3212,,,,https://www.kyoto-towerhotel.jp,2009-07-13,2021-01-20,新型コロナウイルス感染症拡大防止に対する取り組みを行っています。取り組みにつきましては、ホームページをご確認ください。・京都タワーホテル「安心・安全基本ポリシー」https://www.kyoto-towerhotel.jp/info/policy20200601/・京都タワー展望室、京都タワー大浴場～YUU～「安心・安全基本ポリシー」https://www.keihanhotels-resorts.co.jp/kyoto-tower/info/2020/05/policy20200601.html
26000,0000001069,京都府,京都市下京区,志る幸,シルコウ,,,京都府京都市下京区河原町通四条上ル一筋目東入る真町100,,35.004260 ,135.770000 ,休日：水曜日、不定休※年末年始は休まず営業。ただし、営業時間は多少変更有り。,,,11時30分～15時（ラストオーダー14時）17時～21時（ラストオーダー20時）,,"利久辨當　2,400円（税別）",お汁を中心にした京料理のお店。,,阪急京都線「京都河原町」駅下車、徒歩2分京阪本線「祇園四条」駅下車、徒歩3分,,車椅子可（ただし、入口が狭いので小ぶりの車椅子であれば可能。入口で車椅子を降りて少し歩けるようなら可能。）車椅子対応トイレ無し筆談対応可,志る幸,075-221-3250,,,,,2009-07-13,2019-10-15,
26000,0000009160,京都府,京都市下京区,十四春旅館,トシハルリョカン,,,京都府京都市下京区諏訪町通松原下る弁財天町326,,34.998427 ,135.758695 ,休日：不定休,,,チェックイン　16時チェックアウト　10時30分※門限24時,,,明治42年（1909）築の旅館。京都の中心部にあり、京都駅からも地下鉄で1駅、四条烏丸までも徒歩10分程でアクセスがよい。国の登録有形文化財で、建物も趣きがあり、部屋もすべて純和風で、古き良き京都を感じる。,,地下鉄烏丸線「五条」駅下車、2番出口から徒歩5分,1台のみ,,十四春旅館,075-341-5301,,,,http://www.14haru.com,2010-03-09,2019-02-14,
26000,0000003669,京都府,京都市下京区,京都鉄道博物館,キョウトテツドウハクブツカン,,,京都府京都市下京区観喜寺町,,34.986975 ,135.742845 ,休日：毎週水曜日、年末年始（12/30～1/1）ほか※祝日、春休み、夏休みは開館,,,10時～17時（入館は16時30分まで）,,"入館料　一般　1,200円（960円）　高校・大学生　1,000円（800円）　小・中学生　500円（400円）　幼児（3歳以上）　200円（100円）障がい者入館料　一般　600円　高校・大学生　500円　小・中学生　250円　幼児（3歳以上）　100円SLスチーム号乗車料金　大人（高校生以上）　300円　小人（3歳以上）　100円※中学・高校・大学生（専門学校、短期大学、高専を含む）は、学生証の掲示をお願いします。※障がい者手帳をご掲示のお客様と付添者1名様は「障がい者入館料」とさせていただきます。※（ ）内は団体（20名以上）料金",平成28年4月、鉄道の歴史を通して日本の近代化のあゆみを体感していただける博物館として開館しました。「地域と歩む鉄道文化拠点」を基本コンセプトに様々な活動に取り組んでいます。53両の実物車両や本物のSLがけん引する客車の体験乗車や運転シミュレータ、模型の演出運転「鉄道ジオラマ」など、「見る、さわる、体験する」ことで誰もが楽しむことができる「学びの場」を目指します。,,市バス（86、88、104、110系統）「梅小路公園・京都鉄道博物館前」下車すぐ（86、88系統は土曜日・休日のみ運行）市バス（205、208系統）「梅小路公園・JR梅小路京都西駅前」下車、徒歩約3分JR嵯峨野線「梅小路京都西」駅下車、徒歩約2分各線「京都」駅下車、徒歩約20分,,車椅子可,京都鉄道博物館,0570-080-462,,,,http://www.kyotorailwaymuseum.jp,2009-07-13,2021-02-02,新型コロナウイルス感染症拡大防止対策として、・検温・消毒液の設置・マスク着用のお願い・飛沫防止パーテーションの設置・館内換気の最大化・京都市新型コロナあんしん追跡サービス、厚生労働省アプリへの登録呼びかけ等を行っています。
26000,0000009633,京都府,京都市下京区,明日香,アスカ,,,京都府京都市下京区夷馬場町20-4,,34.991267 ,135.745080 ,休日：不定休年末年始は要相談,,,9時～17時（時間外は要相談）開始時間　9時～16時までの1時間ごと,,"匂い袋作り（調合）　1,500円+税～ブレス作り　2,100円+税～京念珠作り　女性用　4,500円+税～　男性用　5,410円+税～マスクチャーム作り　1,620円+税～マスク留め作り　2,100円+税～ブレス型念珠作り　2,600円+税～ストラップ作り　1,000円+税～※出張は要相談",伝統文化の念珠作りや匂袋作り（原料を調合）をはじめ、ブレスレット作り、ストラップ作りの体験をしています。お子様（小学生）から気軽にご参加いただけます。2名から団体まで京都手作り体験を受け付けています。※宿泊先への出張体験可能。（電話、またはFAXにて予約制、当日でも空きがあれば予約可）所要時間/約1時間（京念珠作りのみ約1時間30分）対応人数/2名～40名（40名以上は要相談）※お部屋が3階（階段移動）になる場合があります。1階をご希望の際は事前に申し出ください。,,市バス「七条壬生川」下車、徒歩5分JR嵯峨野線「梅小路京都西」駅下車、徒歩7分JR嵯峨野線「丹波口」駅下車、徒歩10分,1台,車椅子可（要事前連絡）車椅子対応トイレ無し筆談対応可,明日香,075-371-2402,,,,http://web.kyoto-inet.or.jp/people/aroma-a/,2014-12-01,2021-02-02,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・新型コロナウイルス感染拡大予防ガイドライン推進事業所ステッカー掲示・入店時の検温、消毒、マスクの着用・定期的な換気・使用された物品の除菌・室内除菌剤の設置、除菌機能付エアコンの使用・人数制限・ソーシャルディスタンス・説明者はフェイスガード、マスクの着用・会計時にコイントレーを使用
26000,0000001209,京都府,京都市下京区,東本願寺（真宗本廟）,ヒガシホンガンジ（シンシュウホンビョウ）,,,京都府京都市下京区烏丸通七条上る常葉町754,,34.991038 ,135.758483 ,休日：無休,,,3月～10月　5時50分～17時30分11月～2月　6時20分～16時30分,,無料,真宗大谷派の本山、正式には真宗本廟という。慶長7年（1602）、本願寺第12代教如上人が、徳川家康から烏丸六条の土地を寄進され、東本願寺を創立した。江戸時代に4度の火災に遭い、現在の御影堂は、明治28年（1895）に再建されたものであり、世界最大級の木造建築である。2019年に、御影堂、阿弥陀堂など6棟が重要文化財に指定された。,,各線「京都」駅下車、徒歩7分,,車椅子可（ストレッチャータイプも可能）車椅子対応トイレ有り参拝接待所にて筆談対応可新参拝接待所に一部点字対応有り（エレベーターの階ボタン）補助犬同行可,東本願寺（真宗本廟）,075-371-9181,,,,http://www.higashihonganji.or.jp,2009-07-13,2019-10-31,
26000,0000008328,京都府,京都市下京区,ホテル日航プリンセス京都,ホテルニッコウプリンセスキョウト,,,京都府京都市下京区烏丸高辻東入高橋町630番地,,35.000478 ,135.760768 ,休日：無休,,,,,"シングルルーム　24,200円～ツインルーム　42,350円～スイートルーム　90,750円～（いずれも室料のみ、サービス料・消費税込み。宿泊税別）※全館Wi-Fi接続無料",京都の中心に位置し、バスや地下鉄のアクセスはもちろん、観光や買い物にも便利。バスタブとシャワースペースが分かれたゆとりあるバスルームや、行き届いたアメニティ、スタッフのあたたかな対応が人気。また地下水脈から天然水を汲み上げ、少量の水道水を混合の上、全館で使用しております。,,各線「京都」駅烏丸中央口から車で約5分地下鉄烏丸線「四条」駅下車、5番出口から徒歩約3分名神高速道路「京都南」ICから車で約30分,乗用車62台,車椅子可（バリアフリー対応の客室2室有り）貸し出し用車椅子有り（事前にスタッフまでお申し付けください。）車椅子対応トイレ有り（2階に1か所）補助犬同行可,ホテル日航プリンセス京都,075-342-2111,,,,http://www.princess-kyoto.co.jp,2009-07-13,2021-02-02,新型コロナウイルス感染症拡大防止対策を行っています。詳細はホームページをご確認ください。https://www.princess-kyoto.co.jp/info/37507
26000,0000003668,京都府,京都市下京区,風俗博物館,フウゾクハクブツカン,,,京都府京都市下京区堀川通新花屋町下る　井筒左女牛ビル5階,,34.992973 ,135.753341 ,休日：日曜日、祝日、お盆（8/10～8/18）、入れ替えのため休館（6/1～7/31、12/1～2/3）※2021年に限り、4月2日まで休館中（出張展示のため）,,,10時～17時,,入館料一般　500円中学・高校・大学生　300円小学生　200円,源氏の館「六條院」の「春の御殿」を具現（四分の一）し、人形等により源氏物語の世界を体感できる。,,市バス「西本願寺前」下車、徒歩3分,,車椅子可（要介助）車椅子対応トイレ無し（スロープにはなっていますが、車椅子用トイレではありませんので要介助）筆談対応可補助犬同行可,風俗博物館,075-342-5345,,,,http://www.iz2.or.jp/,2009-07-13,2021-01-22,
26000,0000007553,京都府,京都市下京区,龍谷大学　大宮学舎,リュウコクダイガク　オオミヤガクシャ,,,京都府京都市下京区七条通大宮東入大工町125-1,,34.989860 ,135.749967 ,,,,8時～21時（授業開講日のみ）,,無料散策自由,重文建築群の大宮学舎。龍谷大学は、寛永16年（1639）西本願寺境内に開設した教育施設「学寮」に源を発す。龍谷大学発祥の地である大宮学舎は明治12年（1879）竣工の本館をはじめ正門、旧守衛所、北黌、南黌、渡り廊下が国の重要文化財に指定されている。創建当初の建築物がほぼ完全な形で、しかも「群」として全体景観を形成していることは、明治建築物では珍しいといわれている。,,各線「京都」駅下車、徒歩10分,,車椅子可車椅子対応トイレ有り点字案内有り補助犬同行可,龍谷大学　大宮学舎,075-343-3311（代）,,,,https://www.ryukoku.ac.jp/omiya.html,2009-07-13,2021-01-15,現在、新型コロナウイルス感染症予防の観点から、学外者の入構をお断りしています。
26000,0000000024,京都府,京都市下京区,京菓匠 笹屋伊織,キョウカショウ ササヤイオリ,,,京都府京都市下京区七条通大宮西入花畑町86,,34.989005 ,135.748551 ,休日：火曜日（毎月20日～22日は営業）,,,9時～17時,,"どら焼1棹　1,620円（税込）",創業1716年。東寺の弘法市（毎月21日）をはさむ3日間（20日～22日）のみ販売する、秘伝の生地でこしあんを巻き、竹の皮で包んだ棹状のどら焼が有名。素材にこだわったパフェや甘味を楽しめるカフェも併設。,,市バス「七条大宮・京都水族館前」下車,,車椅子可車椅子対応トイレ無し筆談対応可,京菓匠 笹屋伊織,075-371-3333,,,,http://www.sasayaiori.com/,2009-07-13,2021-01-25,南店でも販売〒601-8349京都市南区吉祥院池田町35TEL.075-692-3622※新型コロナウイルス感染拡大予防ガイドライン推進事業所ステッカー掲示
26000,0000007954,京都府,京都市下京区,美好園茶舗,ビコウエンチャホ,,,京都府京都市下京区油小路通花屋町下ル仏具屋町235,,34.992290 ,135.753626 ,休日：日曜日、祝日（茶道体験等相談可）、年末年始,,,10時～17時（相談可）,,"[1]抹茶体験　1人500円（税別）[2]茶会体験　1人3,000円（税別）[3]抹茶点て体験　1人1,300円（税別）",茶道体験[1]抹茶体験（喫茶室）美味しい抹茶と季節のお菓子を簡単に楽しむことができる。修学旅行生にも大変好評。体験時間／15分定員／1名～14名[2]茶会体験（茶室）　※日時等は相談可お茶室でお菓子やお抹茶のいただき方の簡単な作法を学びながら、気軽にお茶会の雰囲気を楽しむことができる。初心者の方大歓迎。体験時間／約60分定員／2名～30名（要予約）[3]抹茶点て体験（茶室）　洋服姿で、季節のお菓子と宇治抹茶を気軽に楽しめる茶道体験。茶道の簡単な歴史や作法を聞きながら、ご自分で茶筅で抹茶を点てていただく。体験時間／30分定員／1名～20名,,市バス（9、28、75系統）「西本願寺前」下車、徒歩1分各線「京都」駅下車、徒歩15分,乗用車2台,,美好園茶舗,075-371-1013,,,,http://www.bikouen.com/,2009-07-13,2021-01-20,英語、中国語対応可※新型コロナウイルス感染症拡大防止対策として、・新型コロナウイルス感染拡大予防ガイドライン推進事業所ステッカー掲示・入店時の検温、消毒、マスクの着用・従業員の検温、マスクの着用、体調管理の徹底を行っています。
26000,0000003419,京都府,京都市下京区,梅小路公園,ウメコウジコウエン,,,京都府京都市下京区観喜寺町,,34.986638 ,135.745334 ,休日：緑の館、日本庭園「朱雀の庭」・「いのちの森」月曜日（祝日の場合は翌日）12/28～1/4,,,日本庭園「朱雀の庭」・「いのちの森」　9時～17時（入園は16時30分まで）チンチン電車　土曜日、日曜日、祝日　10時～16時,,入場無料　ただし日本庭園「朱雀の庭」・「いのちの森」　200円「チンチン電車」1日乗車券　310円,市街地の中心にあって緑と花と人が憩える面積約13.7haの都市公園。「芝生広場」、「すざくゆめ広場」や「市電ひろば」などがあり、日本庭園「朱雀の庭」やビオトープ「いのちの森」もある。土曜日、日曜日と祝日には「チンチン電車」を運行。,,市バス「梅小路公園前」、または市バス「七条大宮・京都水族館前」、「梅小路公園・京都鉄道博物館前」下車JR嵯峨野線「梅小路京都西」駅下車,交通弱者専用119台,車椅子可（貸し出し用車椅子2台有り）車椅子対応トイレ有り交通弱者専用駐車場119台有り建物内点字案内有り補助犬同行可,公益財団法人京都市都市緑化協会,075-561-1350,,,,http://www.kyoto-ga.jp/,2009-07-13,2019-10-29,
